time,d,theta1,theta2
4.3234170854271365,2.3509080729559986,-1.437453399946401,-1.5040801783846718
4.35497487437186,2.3277438455427175,-1.4058956110016783,-1.5040801783846713
4.386532663316584,2.303274458908783,-1.3743378220569542,-1.5040801783846711
4.418090452261307,2.277597356365561,-1.342780033112231,-1.5040801783846713
4.449648241206031,2.2508147906558547,-1.3112222441675065,-1.5040801783846718
4.481206030150754,2.223033416757521,-1.2796644552227838,-1.5040801783846713
4.512763819095478,2.1943638671562598,-1.2481066662780598,-1.5040801783846713
4.544321608040201,2.1649203112789683,-1.2165488773333366,-1.5040801783846713
4.575879396984925,2.1348200008420832,-1.1849910883886121,-1.5040801783846718
4.607437185929649,2.1041828029254783,-1.153433299443889,-1.5040801783846718
4.638994974874373,2.073130722631306,-1.1218755104991653,-1.5040801783846713
4.670552763819096,2.0417874172287047,-1.0903177215544422,-1.5040801783846713
4.70211055276382,2.0102777037191464,-1.0587599326097181,-1.5040801783846711
4.733668341708543,1.978727061783446,-1.0272021436649945,-1.5040801783846718
4.765226130653267,1.947261134089801,-0.9956443547202708,-1.5040801783846713
4.79678391959799,1.9160052259527878,-0.9640865657755476,-1.5040801783846711
4.828341708542714,1.8850838063357727,-0.9325287768308236,-1.5040801783846713
4.859899497487437,1.854620012183898,-0.9009709878861004,-1.5040801783846711
4.8914572864321615,1.824735158061491,-0.8694131989413764,-1.5040801783846711
4.923015075376885,1.7955482530466673,-0.8378554099966532,-1.5040801783846713
4.954572864321609,1.7671755268069553,-0.8062976210519289,-1.5040801783846718
4.986130653266332,1.7397299667432509,-0.774739832107206,-1.5040801783846713
5.017688442211056,1.713320868045287,-0.7431820431624819,-1.5040801783846713
5.049246231155779,1.6880533984504418,-0.7116242542177585,-1.5040801783846718
5.080804020100503,1.6640281794390948,-0.6800664652730345,-1.5040801783846718
5.112361809045227,1.6413408855343459,-0.6485086763283107,-1.5040801783846713
5.14391959798995,1.6200818633017648,-0.6169508873835875,-1.5040801783846713
5.175477386934674,1.600335771566425,-0.5853930984388634,-1.5040801783846713
5.207035175879398,1.5821812442799659,-0.5538353094941401,-1.5040801783846718
5.238592964824122,1.5656905773802254,-0.5222775205494162,-1.5040801783846713
5.270150753768845,1.5509294408904613,-0.49071973160469284,-1.5040801783846718
5.301708542713569,1.5379566174046368,-0.459161942659969,-1.5040801783846713
5.333266331658292,1.5268237680002095,-0.42760415371524596,-1.5040801783846713
5.364824120603016,1.5175752265105968,-0.3960463647705217,-1.5040801783846718
5.396381909547739,1.5102478229765983,-0.36448857582579874,-1.5040801783846713
5.427939698492463,1.5048707369798162,-0.3329307868810746,-1.5040801783846713
5.459497487437186,1.5014653814421541,-0.3013729979363515,-1.5040801783846713
5.4910552763819105,1.5000453173541235,-0.26981520899162736,-1.5040801783846711
5.522613065326634,1.5006161997715357,-0.2382574200469042,-1.5040801783846713
5.554170854271358,1.5031757552956342,-0.20669963110218004,-1.5040801783846713
5.585728643216081,1.5077137911263447,-0.17514184215745698,-1.5040801783846713
5.617286432160805,1.5142122356525949,-0.14358405321273293,-1.5040801783846713
5.648844221105528,1.5226452104180577,-0.11202626426800955,-1.5040801783846718
5.680402010050252,1.5329791331757365,-0.08046847532328572,-1.5040801783846713
5.711959798994975,1.545172851621,-0.04891068637856255,-1.5040801783846713
5.743517587939699,1.559177807270511,-0.0173528974338385,-1.5040801783846711
5.7750753768844225,1.5749382288344351,0.014204891510884665,-1.5040801783846713
5.806633165829147,1.592391354311884,0.04576268045560872,-1.5040801783846713
5.83819095477387,1.611467680925136,0.0773204694003321,-1.5040801783846718
5.869748743718594,1.6320912418973508,0.10887825834505593,-1.5040801783846711
5.901306532663317,1.6541799089715616,0.14043604728977926,-1.5040801783846718
5.932864321608041,1.677645719466255,0.17199383623450315,-1.5040801783846713
5.964422110552764,1.7023952265651017,0.20355162517922637,-1.5040801783846713
5.995979899497488,1.7283298714459128,0.23510941412395037,-1.5040801783846713
6.027537688442211,1.7553463757668937,0.26666720306867353,-1.5040801783846711
6.059095477386935,1.7833371529472333,0.2982249920133976,-1.5040801783846711
6.0906532663316595,1.8121907366041845,0.32978278095812164,-1.5040801783846713
6.122211055276383,1.8417922244405072,0.3613405699028448,-1.5040801783846711
6.153768844221107,1.8720237358145986,0.3928983588475691,-1.5040801783846718
6.18532663316583,1.9027648811711353,0.424456147792292,-1.5040801783846713
6.216884422110554,1.9338932414628631,0.45601393673701607,-1.5040801783846711
6.248442211055277,1.9652848556543216,0.48757172568173923,-1.5040801783846713
6.28,1.9968147143661739,0.5191295146264624,-1.5040801783846713
