time,d,theta1,theta2
2.4615075376884423,1.511049896329135,1.9391927158823936,1.5040801783846713
2.493065326633166,1.518616934766497,1.9707505048271172,1.5040801783846713
2.5246231155778895,1.528100962812665,2.002308293771841,1.5040801783846713
2.5561809045226136,1.5394642126595728,2.033866082716565,1.5040801783846711
2.587738693467337,1.5526614329607311,2.0654238716612885,1.5040801783846713
2.619296482412061,1.5676400690335814,2.096981660606012,1.5040801783846713
2.6508542713567844,1.5843404721455872,2.1285394495507357,1.5040801783846718
2.682412060301508,1.6026961370506343,2.1600972384954593,1.5040801783846713
2.7139698492462316,1.622633966829809,2.191655027440183,1.5040801783846713
2.7455276381909552,1.6440745639818926,2.2232128163849065,1.5040801783846713
2.777085427135679,1.6669325466043716,2.25477060532963,1.5040801783846713
2.8086432160804025,1.6911168884058572,2.2863283942743537,1.5040801783846713
2.840201005025126,1.7165312811958926,2.3178861832190774,1.5040801783846713
2.8717587939698497,1.743074518408624,2.349443972163801,1.5040801783846718
2.9033165829145733,1.7706408981330455,2.3810017611085246,1.5040801783846711
2.934874371859297,1.799120644044852,2.412559550053248,1.5040801783846713
2.9664321608040205,1.8284003425636386,2.444117338997972,1.5040801783846713
2.997989949748744,1.8583633944945785,2.4756751279426954,1.5040801783846713
3.0295477386934677,1.8888904793560264,2.507232916887419,1.5040801783846713
3.0611055276381913,1.9198600305439757,2.5387907058321426,1.5040801783846713
3.092663316582915,1.9511487194411476,2.570348494776866,1.5040801783846713
3.1242211055276385,1.982631946542863,2.60190628372159,1.5040801783846711
3.155778894472362,2.0141843376439112,-3.6497212345132732,1.5040801783846713
3.1873366834170858,2.0456802431104717,-3.6181634455685496,1.5040801783846713
3.2188944723618094,2.076994238248866,-3.586605656623826,1.5040801783846711
3.250452261306533,2.108001622778535,-3.5550478676791024,1.5040801783846713
3.2820100502512566,2.1385789174202268,-3.523490078734379,1.5040801783846713
3.31356783919598,2.1686043556218393,-3.4919322897896548,1.5040801783846718
3.345125628140704,2.197958368463755,-3.4603745008449316,1.5040801783846711
